date,direction,callsign_icao,flight_iata,airline,origin_icao,destination_icao,scheduled_utc,actual_utc,opensky_firstseen_utc,opensky_lastseen_utc,delay_minutes,status,terminal,gate,icao24,data_quality_delta_min,quality_flags,reason
2026-07-21,dep,THY31,TK31,Turkish Airlines,LTFM,KATL,2026-07-21T14:45:00+00:00,2026-07-21T15:10:00+00:00,,,25,active,,D12,,,,no_opensky_match
2026-07-21,dep,THY5,TK5,Turkish Airlines,LTFM,KORD,2026-07-21T14:45:00+00:00,2026-07-21T15:02:00+00:00,,,17,active,,A3,,,,no_opensky_match
2026-07-21,dep,TQN942,K3942,Taquan Air,LTFM,HDAM,2026-07-21T14:45:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-21,dep,IRB9711,B99711,Iran Airtour,LTFM,OIIE,2026-07-21T14:40:00+00:00,2026-07-21T15:07:00+00:00,,,27,active,,B10,,,,no_opensky_match
2026-07-21,dep,MEA264,ME264,MEA,LTFM,OLBA,2026-07-21T14:35:00+00:00,2026-07-21T14:58:00+00:00,,,23,active,,F9B,,,,no_opensky_match
2026-07-21,dep,THY2024,TK2024,Turkish Airlines,LTFM,LTAU,2026-07-21T14:35:00+00:00,2026-07-21T14:55:00+00:00,,,20,active,,G4B,,,,no_opensky_match
2026-07-21,dep,THY1243,TK1243,Turkish Airlines,LTFM,EGSS,2026-07-21T14:35:00+00:00,2026-07-21T15:43:00+00:00,,,68,active,,A1A,,,,no_opensky_match
2026-07-21,dep,THY415,TK415,Turkish Airlines,LTFM,UUWW,2026-07-21T14:35:00+00:00,2026-07-21T14:56:00+00:00,,,21,active,,A1H,,,,no_opensky_match
2026-07-21,dep,BAW717,BA717,British Airways,LTFM,EGLL,2026-07-21T14:35:00+00:00,2026-07-21T14:57:00+00:00,,,22,landed,,B7A,,,,no_opensky_match
2026-07-21,dep,,,empty,LTFM,HLMS,2026-07-21T14:30:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-21,dep,THY2750,TK2750,Turkish Airlines,LTFM,LTCI,2026-07-21T14:30:00+00:00,2026-07-21T14:49:00+00:00,,,19,active,,G7A,,,,no_opensky_match
2026-07-21,dep,THY2694,TK2694,Turkish Airlines,LTFM,LTCK,2026-07-21T14:30:00+00:00,2026-07-21T14:48:00+00:00,,,18,active,,G10B,,,,no_opensky_match
2026-07-21,dep,THY1997,TK1997,Turkish Airlines,LTFM,EGKK,2026-07-21T14:30:00+00:00,2026-07-21T14:45:00+00:00,,,15,landed,,F8B,,,,no_opensky_match
2026-07-21,dep,THY9,TK9,Turkish Airlines,LTFM,KLAX,2026-07-21T14:30:00+00:00,,,,,active,,D15,,,,no_opensky_match
2026-07-21,dep,BNL332,NB332,Berniq Airways,LTFM,HLMS,2026-07-21T14:30:00+00:00,2026-07-21T14:59:00+00:00,,,29,landed,,C4,,,,no_opensky_match
2026-07-21,dep,THY1079,TK1079,Turkish Airlines,LTFM,LYBE,2026-07-21T14:25:00+00:00,2026-07-21T15:00:00+00:00,,,35,active,,D3,,,,no_opensky_match
2026-07-21,dep,THY978,TK978,Turkish Airlines,LTFM,LCEN,2026-07-21T14:25:00+00:00,2026-07-21T14:35:00+00:00,,,10,active,,F3A,,,,no_opensky_match
2026-07-21,dep,THY1995,TK1995,Turkish Airlines,LTFM,EGCC,2026-07-21T14:20:00+00:00,2026-07-21T14:56:00+00:00,,,36,active,,F7A,,,,no_opensky_match
2026-07-21,dep,CSN8066,CZ8066,China Southern Airlines,LTFM,ZGGG,2026-07-21T14:20:00+00:00,2026-07-21T14:33:00+00:00,,,13,active,,F16,,,,no_opensky_match
2026-07-21,dep,THY6425,TK6425,Turkish Airlines,LTFM,EIDW,2026-07-21T14:15:00+00:00,,,,,,,,,,,no_opensky_match
2026-07-21,dep,THY2422,TK2422,Turkish Airlines,LTFM,LTAI,2026-07-21T14:15:00+00:00,2026-07-21T14:24:00+00:00,,,9,active,,G3J,,,,no_opensky_match
2026-07-21,dep,THY2034,TK2034,Turkish Airlines,LTFM,LTAN,2026-07-21T14:15:00+00:00,2026-07-21T14:25:00+00:00,,,10,landed,,G4A,,,,no_opensky_match
2026-07-21,dep,THY1897,TK1897,Turkish Airlines,LTFM,LOWW,2026-07-21T14:15:00+00:00,2026-07-21T15:01:00+00:00,,,46,active,,F8A,,,,no_opensky_match
2026-07-21,dep,THY320,TK320,Turkish Airlines,LTFM,UTAA,2026-07-21T17:15:00+00:00,2026-07-21T14:52:00+00:00,,,-143,active,,F9A,,,,no_opensky_match
2026-07-21,dep,THY33,TK33,Turkish Airlines,LTFM,KIAH,2026-07-21T14:15:00+00:00,2026-07-21T14:41:00+00:00,,,26,active,,D13,,,,no_opensky_match
2026-07-21,dep,THY2740,TK2740,Turkish Airlines,LTFM,LTCO,2026-07-21T14:10:00+00:00,2026-07-21T14:36:00+00:00,,,26,active,,G1H,,,,no_opensky_match
2026-07-21,dep,THY2614,TK2614,Turkish Airlines,LTFM,LTCC,2026-07-21T14:10:00+00:00,2026-07-21T14:20:00+00:00,,,10,active,,G9B,,,,no_opensky_match
2026-07-21,dep,THY1833,TK1833,Turkish Airlines,LTFM,LFPG,2026-07-21T14:10:00+00:00,2026-07-21T14:49:00+00:00,,,39,active,,A1E,,,,no_opensky_match
2026-07-21,dep,THY1,TK1,Turkish Airlines,LTFM,KJFK,2026-07-21T14:10:00+00:00,2026-07-21T14:36:00+00:00,,,26,active,,D10,,,,no_opensky_match
2026-07-21,dep,ABY322,G9322,Air Arabia,LTFM,OMSJ,2026-07-21T14:10:00+00:00,2026-07-21T14:45:00+00:00,,,35,active,,C3,,,,no_opensky_match
2026-07-21,dep,,,empty,LTFM,OIIE,2026-07-21T11:30:00+00:00,,,,,scheduled,,,,,,no_opensky_match
2026-07-21,dep,THY6403,TK6403,Turkish Airlines,LTFM,EDDF,2026-07-21T13:30:00+00:00,,,,,scheduled,,,,,,no_opensky_match
